demo_gender,demo_age,demo_under_30,demo_senior_citizen,demo_married,demo_dependents,demo_number_of_dependents,loc_city,loc_zip_code,loc_latitude,loc_longitude,svc_referred_a_friend,svc_number_of_referrals,svc_tenure_in_months,svc_offer,svc_phone_service,svc_avg_monthly_long_distance_charges,svc_multiple_lines,svc_internet_service,svc_internet_type,svc_avg_monthly_gb_download,svc_online_security,svc_online_backup,svc_device_protection_plan,svc_premium_tech_support,svc_streaming_tv,svc_streaming_movies,svc_streaming_music,svc_unlimited_data,svc_contract,svc_paperless_billing,svc_payment_method,svc_monthly_charge,svc_total_charges,svc_total_refunds,svc_total_extra_data_charges,svc_total_long_distance_charges,svc_total_revenue,st_satisfaction_score,st_customer_status,churn_flag,st_cltv,st_churn_category,st_churn_reason,zip_population
Male,42,No,No,No,No,0,Alleghany,95910,39.467828,-120.841386,No,0,9,No offer,Yes,48.25,No,Yes,Fiber Optic,24,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.05,657.5,0.0,0,434.25,1091.75,3,Stayed,0,3522,,,118
Male,29,Yes,No,No,No,0,Arbuckle,95912,38.982373,-122.047751,No,0,53,Offer B,Yes,24.17,No,No,No internet service,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.5,1050.5,0.0,0,1281.01,2331.51,5,Stayed,0,5625,,,4796
Male,32,No,No,No,No,0,Bangor,95914,39.396585,-121.38029,No,0,5,No offer,Yes,32.91,No,Yes,Fiber Optic,24,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,78.75,426.35,0.0,10,164.54999999999998,600.9,5,Stayed,0,2610,,,626
Female,44,No,No,No,No,0,Biggs,95917,39.457388,-121.818201,No,0,1,No offer,Yes,10.2,No,No,No internet service,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.55,19.55,0.0,0,10.2,29.75,5,Joined,0,5607,,,3169
Male,64,No,No,No,No,0,Brownsville,95919,39.440687,-121.263583,No,0,72,Offer A,Yes,10.87,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,103.65,7634.8,0.0,0,782.64,8417.44,5,Stayed,0,6088,,,1237
Female,36,No,No,Yes,No,0,Butte City,95920,39.449794,-121.936372,Yes,2,4,No offer,Yes,6.77,No,Yes,Cable,3,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.7,235.05,0.0,0,27.08,262.13,4,Stayed,0,3475,,,303
Male,35,No,No,No,No,0,Camptonville,95922,39.432127,-121.099287,No,0,59,Offer B,Yes,49.48,Yes,Yes,Cable,9,No,No,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,54.15,3116.15,0.0,0,2919.3199999999997,6035.469999999999,3,Stayed,0,4293,,,632
Male,51,No,No,Yes,No,0,Chico,95926,39.745712,-121.84333,Yes,3,3,No offer,Yes,31.06,No,No,No internet service,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.0,49.65,0.0,0,93.17999999999999,142.82999999999998,3,Joined,0,3985,,,35808
Male,23,Yes,No,Yes,No,0,Clipper Mills,95930,39.562239,-121.14836,Yes,4,49,Offer B,Yes,33.93,No,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,99.25,4920.8,0.0,0,1662.57,6583.37,3,Stayed,0,4995,,,282
Male,42,No,No,No,No,0,Colusa,95932,39.273096,-122.050763,No,0,2,No offer,Yes,44.34,No,No,No internet service,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.35,46.35,0.0,0,88.68,135.03,3,Joined,0,5863,,,7503
Female,59,No,No,Yes,No,0,Dobbins,95935,39.381174,-121.21191,Yes,6,55,Offer B,Yes,24.93,No,Yes,Fiber Optic,17,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.75,5276.1,0.0,0,1371.15,6647.25,4,Stayed,0,6021,,,614
Male,56,No,No,Yes,Yes,1,Downieville,95936,39.578792,-120.780786,Yes,4,72,Offer A,Yes,5.81,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114.05,8289.2,0.0,0,418.32,8707.52,4,Stayed,0,6254,,,404
Female,46,No,No,Yes,Yes,1,Durham,95938,39.607831,-121.777959,Yes,6,10,Offer D,Yes,19.05,No,No,No internet service,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.8,196.75,0.0,0,190.5,387.25,3,Stayed,0,3196,,,3524
Female,40,No,No,Yes,Yes,2,Forbestown,95941,39.531028,-121.24807,Yes,5,72,Offer A,Yes,9.72,Yes,Yes,Cable,15,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,80.85,5824.75,0.0,10,699.84,6534.59,4,Stayed,0,6317,,,452
Female,55,No,No,No,No,0,Forest Ranch,95942,40.077028,-121.494168,No,0,28,No offer,Yes,25.59,No,Yes,Cable,7,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.65,1517.5,0.0,0,716.52,2234.02,5,Stayed,0,3185,,,1351
Male,36,No,No,Yes,No,0,Glenn,95943,39.597975,-122.032248,Yes,3,38,No offer,Yes,12.71,Yes,Yes,Fiber Optic,9,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,91.7,3479.05,0.0,0,482.98,3962.03,3,Stayed,0,3676,,,1454
Female,25,Yes,No,No,No,0,Goodyears Bar,95944,39.564113,-120.868836,No,0,61,Offer B,Yes,38.78,Yes,Yes,Fiber Optic,42,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,118.6,7365.7,0.0,0,2365.58,9731.279999999999,3,Stayed,0,5536,,,76
Male,34,No,No,Yes,Yes,1,Grass Valley,95945,39.194539,-120.988066,Yes,6,52,Offer B,Yes,29.55,Yes,No,No internet service,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.55,1331.05,0.0,0,1536.6000000000001,2867.65,3,Stayed,0,5535,,,23990
Male,45,No,No,No,No,0,Penn Valley,95946,39.203817,-121.19584,No,0,67,Offer A,Yes,9.05,No,No,No internet service,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.45,1195.95,0.0,0,606.35,1802.3000000000002,4,Stayed,0,5343,,,9752
Female,26,Yes,No,No,Yes,3,Greenville,95947,40.160386,-120.835428,No,0,34,No offer,Yes,27.47,Yes,Yes,Fiber Optic,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,116.15,3946.9,0.0,0,933.98,4880.88,4,Stayed,0,5104,,,2064
Female,46,No,No,No,No,0,Gridley,95948,39.346898,-121.759537,No,0,54,No offer,Yes,36.68,No,Yes,DSL,28,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,80.6,4299.95,0.0,140,1980.72,6420.67,4,Stayed,0,4231,,,9763
Female,60,No,No,Yes,No,0,Grass Valley,95949,39.099204,-121.137962,Yes,7,1,No offer,Yes,6.64,No,No,No internet service,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.3,20.3,0.0,0,6.64,26.94,5,Joined,0,4215,,,17922
Female,26,Yes,No,No,Yes,2,Magalia,95954,39.933852,-121.584371,No,0,46,No offer,Yes,17.51,No,Yes,Fiber Optic,85,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,4391.25,0.0,0,805.46,5196.71,5,Stayed,0,2405,,,11168
Female,27,Yes,No,Yes,Yes,2,Meridian,95957,39.068071,-121.832638,Yes,7,55,No offer,Yes,33.5,Yes,Yes,DSL,51,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,75.0,4213.9,0.0,0,1842.5,6056.4,3,Stayed,0,5011,,,776
Female,21,Yes,No,No,No,0,Nevada City,95959,39.333737,-120.858667,No,0,1,No offer,Yes,1.5,No,No,No internet service,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.9,19.9,0.0,0,1.5,21.4,5,Joined,0,5057,,,17269
Female,29,Yes,No,Yes,No,0,Oregon House,95962,39.342587,-121.249833,Yes,1,58,No offer,Yes,31.27,Yes,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.3,4916.4,0.0,0,1813.66,6730.0599999999995,4,Stayed,0,5724,,,1519
Male,20,Yes,No,Yes,No,0,Orland,95963,39.748037,-122.302169,Yes,10,56,No offer,No,0.0,No,Yes,DSL,30,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,54.05,2959.8,0.0,40,0.0,2999.8,4,Stayed,0,6445,,,13706
Male,43,No,No,Yes,Yes,3,Oroville,95965,39.624561,-121.552866,Yes,5,72,Offer A,Yes,6.95,No,Yes,Fiber Optic,57,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.9,7559.55,0.0,0,500.40000000000003,8059.95,4,Stayed,0,5169,,,17782
Male,35,No,No,No,No,0,Paradise,95969,39.69676,-121.644379,No,0,22,Offer D,Yes,11.46,Yes,Yes,Fiber Optic,16,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.05,1799.3,0.0,0,252.12,2051.42,4,Stayed,0,5357,,,28318
Female,35,No,No,No,No,0,Chico,95973,39.903272,-121.843567,No,0,39,No offer,No,0.0,No,Yes,DSL,8,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,41.1,1597.05,0.0,0,0.0,1597.05,3,Stayed,0,3618,,,26971
Female,47,No,No,No,No,0,Richvale,95974,39.495768,-121.747472,No,0,12,No offer,Yes,36.11,No,Yes,DSL,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.0,524.35,0.0,0,433.32,957.6700000000001,3,Stayed,0,4998,,,74
Male,48,No,No,Yes,No,0,Rough And Ready,95975,39.225634,-121.156163,Yes,8,54,No offer,Yes,14.18,No,Yes,DSL,25,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,74.55,4191.45,0.0,0,765.72,4957.17,4,Stayed,0,4544,,,1601
Female,28,Yes,No,No,No,0,Smartville,95977,39.176595,-121.291692,No,0,18,No offer,No,0.0,No,Yes,DSL,48,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Credit Card,40.2,711.95,0.0,90,0.0,801.95,4,Stayed,0,4624,,,963
Male,47,No,No,Yes,No,0,Stirling City,95978,39.904002,-121.527823,Yes,7,32,No offer,Yes,44.45,No,Yes,DSL,6,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,70.5,2201.75,0.0,0,1422.4,3624.15,4,Stayed,0,5870,,,28
Female,40,No,No,No,No,0,Stonyford,95979,39.288127,-122.415841,No,0,41,No offer,Yes,37.46,No,No,No internet service,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.75,806.95,0.0,0,1535.8600000000001,2342.8100000000004,3,Stayed,0,5678,,,844
Male,60,No,No,Yes,Yes,2,Strawberry Valley,95981,39.58458,-121.093256,Yes,6,67,No offer,Yes,14.41,Yes,No,No internet service,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.65,1620.45,0.0,0,965.47,2585.92,5,Stayed,0,4444,,,101
Male,48,No,No,Yes,No,0,Sutter,95982,39.172777,-121.805845,Yes,4,65,No offer,Yes,41.2,Yes,Yes,Fiber Optic,10,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.25,6812.95,0.0,0,2678.0,9490.95,3,Stayed,0,5089,,,3193
Female,19,Yes,No,No,No,0,Taylorsville,95983,40.053684,-120.743116,No,0,25,No offer,Yes,28.05,Yes,Yes,Cable,85,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.35,1837.9,0.0,0,701.25,2539.15,4,Stayed,0,4855,,,513
Female,50,No,No,Yes,No,0,Washington,95986,39.34128,-120.786867,Yes,6,67,No offer,Yes,17.72,Yes,Yes,Fiber Optic,23,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,109.7,7344.45,0.0,0,1187.24,8531.69,4,Stayed,0,4017,,,145
Female,37,No,No,No,No,0,Yuba City,95991,39.02741,-121.614982,No,0,24,No offer,Yes,35.56,No,Yes,Fiber Optic,3,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.6,2283.15,0.0,0,853.44,3136.59,3,Stayed,0,3667,,,34967
Male,29,Yes,No,Yes,Yes,1,Redding,96001,40.587919,-122.464732,Yes,2,69,No offer,Yes,23.55,No,No,No internet service,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.2,1376.5,0.0,0,1624.95,3001.45,3,Stayed,0,5463,,,31586
Female,28,Yes,No,No,Yes,3,Redding,96002,40.527834,-122.318749,No,0,37,No offer,Yes,10.23,No,No,No internet service,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.3,755.4,0.0,0,378.51,1133.9099999999999,3,Stayed,0,4186,,,30338
Male,33,No,No,Yes,Yes,1,Redding,96003,40.677649,-122.29467,Yes,4,20,No offer,No,0.0,No,Yes,Cable,22,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,39.4,825.4,0.0,0,0.0,825.4,3,Stayed,0,3899,,,41476
Male,54,No,No,No,No,0,Adin,96006,41.171578,-120.913161,No,0,7,No offer,Yes,21.12,No,Yes,Fiber Optic,7,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.15,488.65,0.0,0,147.84,636.49,3,Stayed,0,4320,,,615
Male,50,No,No,No,No,0,Bieber,96009,41.083464,-121.107929,No,0,41,No offer,No,0.0,No,Yes,Cable,8,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,51.35,2075.1,0.0,80,0.0,2155.1,5,Stayed,0,5622,,,595
Female,36,No,No,No,No,0,Big Bar,96010,40.775272,-123.287414,No,0,54,No offer,Yes,34.27,No,Yes,Fiber Optic,20,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.05,5299.65,0.0,0,1850.5800000000002,7150.23,4,Stayed,0,4478,,,269
Female,59,No,No,No,No,0,Callahan,96014,41.388397,-122.794636,No,0,53,No offer,Yes,33.88,No,Yes,Fiber Optic,6,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,94.45,5042.75,0.0,0,1795.64,6838.39,4,Stayed,0,5452,,,290
Male,25,Yes,No,Yes,Yes,2,Canby,96015,41.486953,-120.913975,Yes,2,18,No offer,No,0.0,No,Yes,DSL,59,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,46.4,812.4,0.0,0,0.0,812.4,5,Stayed,0,4003,,,417
Male,61,No,No,Yes,No,0,Cassel,96016,40.936285,-121.572692,Yes,1,64,No offer,Yes,4.76,No,Yes,Fiber Optic,8,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.05,6605.55,0.0,0,304.64,6910.1900000000005,4,Stayed,0,4337,,,344
Female,41,No,No,No,No,0,Shasta Lake,96019,40.692523,-122.369876,No,0,20,No offer,No,0.0,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,24.9,505.95,0.0,0,0.0,505.95,5,Stayed,0,5942,,,6277
Male,37,No,No,Yes,Yes,3,Chester,96020,40.243494,-121.154733,Yes,7,57,No offer,Yes,14.55,No,Yes,DSL,58,Yes,Yes,No,Yes,No,No,No,No,One Year,No,Credit Card,59.6,3509.4,0.0,70,829.35,4408.75,3,Stayed,0,4778,,,2664
Male,58,No,No,Yes,Yes,3,Cottonwood,96022,40.336392,-122.448533,No,0,13,No offer,No,0.0,No,Yes,DSL,57,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,40.55,590.35,0.0,0,0.0,590.35,3,Stayed,0,2898,,,12348
Male,60,No,No,Yes,Yes,2,Dunsmuir,96025,41.212695,-122.392067,Yes,8,57,No offer,Yes,29.64,No,No,No internet service,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.75,1123.15,0.0,0,1689.48,2812.63,3,Stayed,0,4937,,,2602
Male,50,No,No,Yes,No,0,Etna,96027,41.405193,-123.008567,Yes,8,71,No offer,Yes,27.16,Yes,Yes,Fiber Optic,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,113.15,7953.25,0.0,0,1928.36,9881.61,3,Stayed,0,4068,,,2156
Female,56,No,No,Yes,Yes,2,Fall River Mills,96028,41.017282,-121.468945,Yes,1,7,Offer E,Yes,9.1,Yes,Yes,DSL,28,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,48.8,349.8,0.0,0,63.699999999999996,413.5,4,Stayed,0,4785,,,1902
Female,56,No,No,No,No,0,Flournoy,96029,39.84784,-122.544556,No,0,16,No offer,Yes,42.73,Yes,Yes,DSL,23,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,63.05,1067.05,0.0,10,683.68,1760.73,3,Stayed,0,3214,,,84
Male,21,Yes,No,Yes,No,0,Forks Of Salmon,96031,41.232128,-123.194748,Yes,8,34,No offer,Yes,33.55,Yes,Yes,Fiber Optic,41,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.85,3527.3,0.0,0,1140.6999999999998,4668.0,5,Stayed,0,5891,,,170
Male,58,No,No,No,No,0,French Gulch,96033,40.740138,-122.587476,No,0,16,No offer,Yes,34.18,Yes,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.55,1248.9,0.0,0,546.88,1795.7800000000002,4,Stayed,0,5183,,,373
Male,39,No,No,No,Yes,3,Gazelle,96034,41.411315,-122.697236,No,0,48,No offer,Yes,26.24,Yes,Yes,Cable,53,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,64.4,3035.35,0.0,0,1259.52,4294.87,4,Stayed,0,2545,,,392
Male,54,No,No,Yes,Yes,2,Gerber,96035,40.03194,-122.176023,Yes,9,58,No offer,Yes,35.35,No,Yes,DSL,29,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,75.2,4300.8,0.0,0,2050.3,6351.1,4,Stayed,0,4559,,,3357
Female,36,No,No,Yes,No,0,Greenview,96037,41.528541,-122.955018,Yes,7,72,No offer,Yes,1.34,Yes,Yes,DSL,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.9,6065.3,0.0,0,96.48,6161.78,4,Stayed,0,4447,,,295
Female,51,No,No,No,No,0,Grenada,96038,41.599978,-122.539381,No,0,7,No offer,Yes,7.32,No,No,No internet service,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.3,144.95,0.0,0,51.24,196.19,5,Stayed,0,4764,,,616
Female,52,No,No,No,No,0,Hornbrook,96044,41.962127,-122.527696,No,0,30,No offer,Yes,4.22,No,Yes,DSL,13,Yes,Yes,Yes,Yes,Yes,No,No,No,One Year,No,Credit Card,74.65,2308.6,0.0,50,126.6,2485.2,3,Stayed,0,5616,,,1026
Male,33,No,No,Yes,No,0,Hyampom,96046,40.648024,-123.465088,No,0,31,No offer,Yes,28.72,Yes,Yes,Cable,21,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,59.05,1882.8,0.0,0,890.3199999999999,2773.12,5,Stayed,0,5841,,,268
Male,32,No,No,Yes,No,0,Junction City,96048,40.913192,-123.06597,Yes,4,50,No offer,Yes,46.91,No,No,No internet service,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.55,1067.65,0.0,0,2345.5,3413.15,3,Stayed,0,4745,,,734
Male,31,No,No,Yes,No,0,Klamath River,96050,41.816595,-122.948287,Yes,10,28,No offer,Yes,21.91,No,Yes,Fiber Optic,5,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.55,2065.4,0.0,0,613.48,2678.88,3,Stayed,0,2085,,,482
Female,52,No,No,No,No,0,Lakehead,96051,40.883853,-122.418258,No,0,66,No offer,No,0.0,No,Yes,DSL,15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,62.5,4136.4,0.0,0,0.0,4136.4,4,Stayed,0,4165,,,1236
Female,25,Yes,No,Yes,Yes,3,Lookout,96054,41.280478,-121.160249,Yes,2,41,No offer,Yes,43.19,No,Yes,Fiber Optic,59,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.9,3848.0,0.0,0,1770.79,5618.79,3,Stayed,0,3539,,,386
Female,29,Yes,No,No,No,0,Mcarthur,96056,41.10831,-121.360362,No,0,7,Offer E,Yes,16.2,No,No,No internet service,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,173.15,0.0,0,113.39999999999999,286.55,3,Stayed,0,2750,,,1554
Female,26,Yes,No,Yes,Yes,2,Mccloud,96057,41.251322,-122.105209,Yes,6,38,No offer,Yes,2.86,No,No,No internet service,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.45,781.25,0.0,0,108.67999999999999,889.93,4,Stayed,0,5587,,,1586
Male,25,Yes,No,No,No,0,Macdoel,96058,41.769709,-121.92063,No,0,44,No offer,Yes,38.33,No,Yes,Fiber Optic,41,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.05,4510.8,0.0,0,1686.52,6197.32,3,Stayed,0,4588,,,816
Male,58,No,No,Yes,Yes,1,Manton,96059,40.426679,-121.850421,Yes,7,47,No offer,Yes,9.19,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,113.45,5317.8,0.0,0,431.92999999999995,5749.7300000000005,3,Stayed,0,3729,,,598
Male,25,Yes,No,Yes,Yes,2,Mill Creek,96061,40.331975,-121.460674,Yes,5,53,No offer,Yes,24.33,No,Yes,Fiber Optic,52,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.55,4779.45,0.0,0,1289.49,6068.94,3,Stayed,0,4700,,,78
Male,49,No,No,Yes,No,0,Millville,96062,40.531257,-122.148139,Yes,7,4,Offer E,Yes,10.13,Yes,Yes,DSL,3,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,65.6,250.1,0.0,0,40.52,290.62,4,Stayed,0,4552,,,830
Male,25,Yes,No,No,No,0,Nubieber,96068,41.082472,-121.195215,No,0,24,No offer,Yes,38.68,No,Yes,DSL,73,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.7,1167.8,0.0,0,928.3199999999999,2096.12,5,Stayed,0,5832,,,240
Male,59,No,No,Yes,Yes,2,Oak Run,96069,40.689243,-122.037023,Yes,8,15,No offer,No,0.0,No,Yes,Cable,16,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.2,469.65,0.0,0,0.0,469.65,4,Stayed,0,5825,,,829
Female,45,No,No,No,No,0,Platina,96076,40.367964,-122.937379,No,0,24,No offer,Yes,30.18,No,Yes,DSL,4,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,56.35,1381.2,0.0,0,724.3199999999999,2105.52,4,Stayed,0,5128,,,215
Female,39,No,No,No,No,0,Round Mountain,96084,40.923558,-122.059933,No,0,33,No offer,Yes,49.69,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,107.55,3645.5,0.0,0,1639.77,5285.27,3,Stayed,0,4800,,,459
Female,48,No,No,Yes,Yes,3,Scott Bar,96085,41.737962,-123.07557,Yes,9,58,Offer B,Yes,11.81,No,No,No internet service,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.85,1158.85,0.0,0,684.98,1843.83,4,Stayed,0,6440,,,88
Female,26,Yes,No,Yes,Yes,3,Seiad Valley,96086,41.924174,-123.260788,Yes,9,72,No offer,Yes,11.85,Yes,Yes,Fiber Optic,59,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,95.9,6954.15,0.0,0,853.1999999999999,7807.349999999999,3,Stayed,0,4213,,,332
Female,55,No,No,Yes,No,0,Shasta,96087,40.617614,-122.512861,Yes,4,71,No offer,Yes,21.19,Yes,No,No internet service,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,23.85,1672.1,0.0,0,1504.49,3176.59,5,Stayed,0,6166,,,528
Male,20,Yes,No,Yes,No,0,Tehama,96090,40.021787,-122.127576,Yes,5,51,Offer B,Yes,6.89,No,Yes,Cable,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,83.85,4307.1,0.0,0,351.39,4658.490000000001,3,Stayed,0,5703,,,405
Male,24,Yes,No,No,Yes,3,Weed,96094,41.465121,-122.380947,No,0,14,No offer,Yes,36.73,No,Yes,Cable,52,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,76.1,1054.8,0.0,0,514.2199999999999,1569.02,3,Stayed,0,2045,,,5896
Female,61,No,No,Yes,Yes,3,Whitmore,96096,40.637105,-121.906949,Yes,9,72,No offer,Yes,21.84,Yes,Yes,DSL,30,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,74.55,5430.65,0.0,0,1572.48,7003.129999999999,3,Stayed,0,4703,,,843
Female,53,No,No,Yes,Yes,1,Yreka,96097,41.764869,-122.671316,Yes,4,22,No offer,No,0.0,No,Yes,DSL,19,No,Yes,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,39.2,849.9,0.0,50,0.0,899.9,4,Stayed,0,3288,,,9538
Female,45,No,No,No,No,0,Alturas,96101,41.468877,-120.54229,No,0,2,Offer E,Yes,25.56,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.55,151.75,0.0,0,51.12,202.87,4,Joined,0,5965,,,5096
Female,48,No,No,No,No,0,Blairsden Graeagle,96103,39.783747,-120.661032,No,0,15,No offer,Yes,39.87,No,No,No internet service,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.6,299.4,0.0,0,598.05,897.4499999999999,5,Stayed,0,3195,,,1839
Male,40,No,No,Yes,Yes,1,Cedarville,96104,41.505916,-120.152505,Yes,1,51,Offer B,Yes,28.96,No,No,No internet service,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.55,1086.75,0.0,0,1476.96,2563.71,4,Stayed,0,5974,,,857
Male,47,No,No,Yes,No,0,Chilcoot,96105,39.872961,-120.198876,Yes,1,70,No offer,No,0.0,No,Yes,DSL,18,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,39.15,2692.75,0.0,0,0.0,2692.75,3,Stayed,0,5840,,,650
